"Subject","Trial","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Matching","RT_ms","RT_sec","ACC"
995543688,145,"self","Self","Self","Nonmatching",547,0.547,1
995543688,147,"self","Self","Self","Matching",507,0.507,1
995543688,149,"self","Self","Self","Matching",553,0.553,1
995543688,151,"friend","Friend","Close","Matching",505,0.505,1
995543688,153,"friend","Friend","Close","Nonmatching",392,0.392,0
995543688,155,"friend","Friend","Close","Matching",533,0.533,1
995543688,157,"friend","Friend","Close","Nonmatching",601,0.601,0
995543688,159,"friend","Friend","Close","Matching",523,0.523,1
995543688,161,"self","Self","Self","Matching",613,0.613,1
995543688,163,"friend","Friend","Close","Matching",582,0.582,1
995543688,165,"friend","Friend","Close","Nonmatching",669,0.669,1
995543688,167,"friend","Friend","Close","Nonmatching",697,0.697,1
995543688,169,"self","Self","Self","Nonmatching",638,0.638,1
995543688,171,"friend","Friend","Close","Nonmatching",623,0.623,1
995543688,173,"friend","Friend","Close","Matching",941,0.941,1
995543688,175,"self","Self","Self","Matching",402,0.402,1
995543688,177,"friend","Friend","Close","Matching",334,0.334,1
995543688,179,"friend","Friend","Close","Matching",321,0.321,1
995543688,181,"friend","Friend","Close","Nonmatching",431,0.431,0
995543688,183,"friend","Friend","Close","Nonmatching",708,0.708,1
995543688,185,"self","Self","Self","Nonmatching",795,0.795,1
995543688,187,"self","Self","Self","Nonmatching",862,0.862,1
995543688,189,"self","Self","Self","Matching",1024,1.024,1
995543688,191,"friend","Friend","Close","Nonmatching",543,0.543,0
995543688,193,"self","Self","Self","Matching",476,0.476,1
995543688,195,"self","Self","Self","Matching",602,0.602,1
995543688,197,"friend","Friend","Close","Matching",884,0.884,1
995543688,199,"self","Self","Self","Nonmatching",621,0.621,1
995543688,201,"self","Self","Self","Nonmatching",419,0.419,1
995543688,203,"friend","Friend","Close","Nonmatching",527,0.527,0
995543688,205,"friend","Friend","Close","Matching",770,0.77,0
995543688,207,"friend","Friend","Close","Nonmatching",662,0.662,1
995543688,209,"self","Self","Self","Matching",606,0.606,1
995543688,211,"self","Self","Self","Nonmatching",959,0.959,1
995543688,213,"self","Self","Self","Matching",627,0.627,1
995543688,215,"friend","Friend","Close","Nonmatching",775,0.775,1
995543688,217,"friend","Friend","Close","Matching",566,0.566,1
995543688,219,"friend","Friend","Close","Nonmatching",724,0.724,1
995543688,221,"friend","Friend","Close","Nonmatching",592,0.592,0
995543688,223,"self","Self","Self","Nonmatching",661,0.661,1
995543688,225,"self","Self","Self","Matching",541,0.541,1
995543688,227,"self","Self","Self","Matching",750,0.75,1
995543688,229,"friend","Friend","Close","Nonmatching",706,0.706,1
995543688,231,"self","Self","Self","Matching",540,0.54,1
995543688,233,"self","Self","Self","Nonmatching",850,0.85,1
995543688,235,"self","Self","Self","Matching",637,0.637,1
995543688,237,"self","Self","Self","Nonmatching",471,0.471,1
995543688,239,"self","Self","Self","Nonmatching",777,0.777,1
995543689,1,"self","Self","Self","Nonmatching",978,0.978,1
995543689,3,"self","Self","Self","Nonmatching",1099,1.099,1
995543689,7,"friend","Friend","Close","Matching",605,0.605,1
995543689,9,"self","Self","Self","Nonmatching",985,0.985,0
995543689,11,"self","Self","Self","Matching",418,0.418,1
995543689,13,"friend","Friend","Close","Nonmatching",746,0.746,1
995543689,15,"friend","Friend","Close","Nonmatching",1483,1.483,1
995543689,19,"self","Self","Self","Matching",1049,1.049,1
995543689,21,"self","Self","Self","Nonmatching",735,0.735,1
995543689,23,"friend","Friend","Close","Nonmatching",455,0.455,0
995543689,25,"friend","Friend","Close","Matching",1189,1.189,1
995543689,27,"self","Self","Self","Matching",683,0.683,1
995543689,29,"friend","Friend","Close","Nonmatching",590,0.59,0
995543689,31,"friend","Friend","Close","Nonmatching",613,0.613,1
995543689,33,"self","Self","Self","Nonmatching",712,0.712,1
995543689,35,"friend","Friend","Close","Matching",957,0.957,1
995543689,37,"friend","Friend","Close","Nonmatching",827,0.827,1
995543689,39,"friend","Friend","Close","Matching",1009,1.009,0
995543689,41,"friend","Friend","Close","Matching",492,0.492,0
995543689,43,"friend","Friend","Close","Matching",441,0.441,1
995543689,45,"self","Self","Self","Nonmatching",573,0.573,1
995543689,47,"self","Self","Self","Matching",339,0.339,1
995543689,49,"friend","Friend","Close","Matching",750,0.75,1
995543689,51,"friend","Friend","Close","Matching",611,0.611,1
995543689,53,"self","Self","Self","Nonmatching",698,0.698,1
995543689,55,"self","Self","Self","Matching",283,0.283,1
995543689,57,"friend","Friend","Close","Nonmatching",549,0.549,0
995543689,59,"self","Self","Self","Nonmatching",435,0.435,0
995543689,61,"self","Self","Self","Matching",563,0.563,1
995543689,63,"self","Self","Self","Nonmatching",595,0.595,1
995543689,65,"self","Self","Self","Nonmatching",587,0.587,1
995543689,67,"self","Self","Self","Matching",649,0.649,1
995543689,69,"self","Self","Self","Matching",913,0.913,0
995543689,71,"self","Self","Self","Nonmatching",312,0.312,0
995543689,73,"friend","Friend","Close","Nonmatching",1032,1.032,1
995543689,75,"self","Self","Self","Nonmatching",942,0.942,1
995543689,77,"self","Self","Self","Nonmatching",997,0.997,1
995543689,79,"self","Self","Self","Matching",1047,1.047,0
995543689,81,"friend","Friend","Close","Matching",850,0.85,1
995543689,83,"friend","Friend","Close","Nonmatching",586,0.586,1
995543689,85,"friend","Friend","Close","Nonmatching",1236,1.236,1
995543689,87,"friend","Friend","Close","Matching",662,0.662,1
995543689,89,"friend","Friend","Close","Matching",554,0.554,1
995543689,91,"self","Self","Self","Nonmatching",683,0.683,1
995543689,93,"self","Self","Self","Nonmatching",730,0.73,0
995543689,95,"self","Self","Self","Matching",445,0.445,1
995543689,97,"self","Self","Self","Nonmatching",614,0.614,1
995543689,99,"friend","Friend","Close","Nonmatching",819,0.819,1
995543689,101,"self","Self","Self","Matching",701,0.701,1
995543689,103,"self","Self","Self","Matching",739,0.739,1
995543689,105,"friend","Friend","Close","Matching",613,0.613,0
995543689,107,"self","Self","Self","Matching",470,0.47,1
995543689,109,"friend","Friend","Close","Nonmatching",711,0.711,1
995543689,111,"self","Self","Self","Matching",807,0.807,0
995543689,113,"self","Self","Self","Matching",865,0.865,1
995543689,115,"friend","Friend","Close","Nonmatching",1024,1.024,1
995543689,117,"self","Self","Self","Matching",1132,1.132,0
995543689,119,"self","Self","Self","Nonmatching",760,0.76,1
995543689,121,"self","Self","Self","Matching",568,0.568,1
995543689,123,"self","Self","Self","Nonmatching",1004,1.004,1
995543689,125,"friend","Friend","Close","Nonmatching",608,0.608,0
995543689,127,"self","Self","Self","Matching",699,0.699,1
995543689,129,"friend","Friend","Close","Nonmatching",594,0.594,1
995543689,131,"self","Self","Self","Nonmatching",735,0.735,0
995543689,133,"friend","Friend","Close","Nonmatching",474,0.474,0
995543689,135,"self","Self","Self","Matching",419,0.419,1
995543689,137,"self","Self","Self","Nonmatching",484,0.484,1
995543689,139,"self","Self","Self","Matching",422,0.422,1
995543689,141,"self","Self","Self","Nonmatching",601,0.601,1
995543689,143,"friend","Friend","Close","Matching",997,0.997,0
995543689,145,"self","Self","Self","Nonmatching",600,0.6,0
995543689,147,"self","Self","Self","Nonmatching",800,0.8,1
995543689,149,"friend","Friend","Close","Nonmatching",825,0.825,0
995543689,151,"friend","Friend","Close","Matching",696,0.696,1
995543689,155,"friend","Friend","Close","Nonmatching",1057,1.057,1
995543689,157,"friend","Friend","Close","Nonmatching",1022,1.022,1
995543689,159,"friend","Friend","Close","Matching",510,0.51,0
995543689,161,"self","Self","Self","Nonmatching",571,0.571,0
995543689,163,"self","Self","Self","Matching",232,0.232,1
995543689,165,"self","Self","Self","Nonmatching",1002,1.002,1
995543689,167,"self","Self","Self","Matching",379,0.379,1
995543689,169,"friend","Friend","Close","Matching",702,0.702,1
995543689,171,"friend","Friend","Close","Matching",659,0.659,1
995543689,173,"friend","Friend","Close","Matching",611,0.611,1
995543689,175,"friend","Friend","Close","Nonmatching",269,0.269,0
995543689,177,"self","Self","Self","Matching",281,0.281,1
995543689,179,"friend","Friend","Close","Nonmatching",758,0.758,1
995543689,181,"self","Self","Self","Nonmatching",557,0.557,1
995543689,183,"friend","Friend","Close","Nonmatching",376,0.376,0
995543689,185,"friend","Friend","Close","Nonmatching",736,0.736,1
995543689,189,"friend","Friend","Close","Matching",762,0.762,1
995543689,191,"friend","Friend","Close","Matching",434,0.434,1
995543689,193,"friend","Friend","Close","Matching",441,0.441,1
995543689,195,"friend","Friend","Close","Matching",258,0.258,1
995543689,197,"friend","Friend","Close","Matching",276,0.276,1
995543689,199,"friend","Friend","Close","Matching",292,0.292,1
995543689,201,"self","Self","Self","Nonmatching",550,0.55,1
995543689,203,"friend","Friend","Close","Nonmatching",1042,1.042,1
995543689,205,"friend","Friend","Close","Nonmatching",697,0.697,1
995543689,207,"self","Self","Self","Nonmatching",547,0.547,0
995543689,209,"self","Self","Self","Matching",798,0.798,1
995543689,211,"friend","Friend","Close","Matching",1003,1.003,1
995543689,213,"friend","Friend","Close","Nonmatching",550,0.55,1
995543689,215,"self","Self","Self","Nonmatching",925,0.925,1
995543689,217,"friend","Friend","Close","Matching",553,0.553,0
995543689,219,"self","Self","Self","Matching",384,0.384,1
995543689,221,"friend","Friend","Close","Nonmatching",556,0.556,1
995543689,223,"self","Self","Self","Matching",598,0.598,1
995543689,225,"self","Self","Self","Matching",526,0.526,1
995543689,227,"self","Self","Self","Matching",546,0.546,1
995543689,229,"friend","Friend","Close","Nonmatching",552,0.552,1
995543689,231,"self","Self","Self","Nonmatching",729,0.729,1
995543689,233,"friend","Friend","Close","Matching",562,0.562,1
995543689,235,"friend","Friend","Close","Nonmatching",1498,1.498,1
995543689,237,"friend","Friend","Close","Nonmatching",795,0.795,1
995543689,239,"self","Self","Self","Matching",458,0.458,1
995543692,1,"friend","Friend","Close","Matching",489,0.489,0
995543692,3,"self","Self","Self","Nonmatching",817,0.817,1
995543692,5,"self","Self","Self","Matching",508,0.508,1
995543692,7,"self","Self","Self","Nonmatching",426,0.426,0
995543692,9,"friend","Friend","Close","Nonmatching",750,0.75,1
995543692,11,"self","Self","Self","Nonmatching",769,0.769,1
995543692,13,"friend","Friend","Close","Matching",995,0.995,1
995543692,15,"self","Self","Self","Nonmatching",699,0.699,1
995543692,17,"self","Self","Self","Nonmatching",573,0.573,1
995543692,19,"self","Self","Self","Nonmatching",526,0.526,1
995543692,21,"friend","Friend","Close","Matching",978,0.978,1
995543692,23,"self","Self","Self","Matching",640,0.64,1
995543692,25,"friend","Friend","Close","Matching",858,0.858,1
995543692,27,"friend","Friend","Close","Matching",1224,1.224,1
995543692,29,"self","Self","Self","Nonmatching",518,0.518,1
995543692,31,"self","Self","Self","Nonmatching",614,0.614,1
995543692,33,"friend","Friend","Close","Matching",653,0.653,1
995543692,35,"friend","Friend","Close","Nonmatching",561,0.561,1
995543692,37,"friend","Friend","Close","Matching",952,0.952,1
995543692,39,"friend","Friend","Close","Matching",672,0.672,1
995543692,41,"friend","Friend","Close","Nonmatching",493,0.493,1
995543692,43,"self","Self","Self","Matching",436,0.436,1
995543692,45,"self","Self","Self","Nonmatching",513,0.513,1
995543692,47,"friend","Friend","Close","Matching",874,0.874,1
995543692,49,"friend","Friend","Close","Matching",600,0.6,1
995543692,51,"friend","Friend","Close","Nonmatching",747,0.747,1
995543692,53,"friend","Friend","Close","Nonmatching",748,0.748,1
995543692,55,"friend","Friend","Close","Matching",406,0.406,0
995543692,57,"friend","Friend","Close","Matching",680,0.68,0
995543692,59,"self","Self","Self","Matching",643,0.643,1
995543692,61,"friend","Friend","Close","Nonmatching",983,0.983,1
995543692,63,"friend","Friend","Close","Matching",699,0.699,1
995543692,65,"self","Self","Self","Nonmatching",1100,1.1,1
995543692,67,"self","Self","Self","Matching",472,0.472,1
995543692,69,"friend","Friend","Close","Matching",1555,1.555,0
995543692,71,"self","Self","Self","Nonmatching",712,0.712,1
995543692,73,"self","Self","Self","Matching",492,0.492,1
995543692,75,"self","Self","Self","Nonmatching",535,0.535,1
995543692,77,"self","Self","Self","Nonmatching",715,0.715,1
995543692,79,"friend","Friend","Close","Matching",463,0.463,1
995543692,81,"friend","Friend","Close","Nonmatching",690,0.69,1
995543692,83,"self","Self","Self","Nonmatching",938,0.938,1
995543692,85,"friend","Friend","Close","Nonmatching",767,0.767,1
995543692,87,"friend","Friend","Close","Nonmatching",449,0.449,1
995543692,89,"self","Self","Self","Nonmatching",737,0.737,1
995543692,91,"friend","Friend","Close","Matching",934,0.934,1
995543692,93,"self","Self","Self","Matching",384,0.384,1
995543692,95,"self","Self","Self","Nonmatching",448,0.448,1
995543692,97,"self","Self","Self","Matching",482,0.482,1
995543692,99,"friend","Friend","Close","Nonmatching",500,0.5,1
995543692,101,"self","Self","Self","Nonmatching",614,0.614,1
995543692,103,"friend","Friend","Close","Nonmatching",546,0.546,0
995543692,105,"self","Self","Self","Matching",886,0.886,1
995543692,107,"self","Self","Self","Matching",717,0.717,1
995543692,109,"self","Self","Self","Matching",469,0.469,1
995543692,111,"friend","Friend","Close","Nonmatching",440,0.44,0
995543692,113,"friend","Friend","Close","Nonmatching",569,0.569,1
995543692,115,"friend","Friend","Close","Nonmatching",390,0.39,1
995543692,117,"friend","Friend","Close","Matching",761,0.761,1
995543692,119,"self","Self","Self","Matching",833,0.833,1
995543692,121,"friend","Friend","Close","Nonmatching",615,0.615,1
995543692,123,"self","Self","Self","Matching",695,0.695,1
995543692,125,"friend","Friend","Close","Nonmatching",465,0.465,0
995543692,127,"self","Self","Self","Nonmatching",562,0.562,0
995543692,129,"self","Self","Self","Matching",504,0.504,1
995543692,131,"self","Self","Self","Matching",1038,1.038,1
995543692,133,"friend","Friend","Close","Matching",725,0.725,1
995543692,135,"friend","Friend","Close","Nonmatching",576,0.576,1
995543692,137,"self","Self","Self","Matching",517,0.517,1
995543692,139,"friend","Friend","Close","Nonmatching",689,0.689,1
995543692,141,"self","Self","Self","Nonmatching",742,0.742,1
995543692,143,"self","Self","Self","Matching",495,0.495,1
995543692,145,"self","Self","Self","Nonmatching",549,0.549,1
995543692,147,"friend","Friend","Close","Nonmatching",543,0.543,0
